Entity,Code,Date,Daily new confirmed cases of COVID-19 (rolling 3-day average)
Singapore,SGP,"Feb 21, 2020",1.6666666666666667
Singapore,SGP,"Feb 22, 2020",1.6666666666666667
Singapore,SGP,"Feb 23, 2020",1.3333333333333333
Singapore,SGP,"Feb 24, 2020",1.3333333333333333
Singapore,SGP,"Feb 25, 2020",0.6666666666666666
Singapore,SGP,"Feb 26, 2020",1.3333333333333333
Singapore,SGP,"Feb 27, 2020",2
Singapore,SGP,"Feb 28, 2020",2.3333333333333335
Singapore,SGP,"Feb 29, 2020",3
Singapore,SGP,"Mar 1, 2020",3.3333333333333335
Singapore,SGP,"Mar 2, 2020",3.3333333333333335
Singapore,SGP,"Mar 3, 2020",2.6666666666666665
Singapore,SGP,"Mar 4, 2020",2
Singapore,SGP,"Mar 5, 2020",3
Singapore,SGP,"Mar 6, 2020",6.666666666666667
Singapore,SGP,"Mar 7, 2020",8.666666666666666
Singapore,SGP,"Mar 8, 2020",11
Singapore,SGP,"Mar 9, 2020",10
Singapore,SGP,"Mar 10, 2020",9.333333333333334
Singapore,SGP,"Mar 11, 2020",9.333333333333334
Singapore,SGP,"Mar 12, 2020",9
Singapore,SGP,"Mar 13, 2020",11.333333333333334
Singapore,SGP,"Mar 14, 2020",12
Singapore,SGP,"Mar 15, 2020",13
Singapore,SGP,"Mar 16, 2020",14.333333333333334
Singapore,SGP,"Mar 17, 2020",17.333333333333332
Singapore,SGP,"Mar 18, 2020",29
Singapore,SGP,"Mar 19, 2020",34
Singapore,SGP,"Mar 20, 2020",39.666666666666664
Singapore,SGP,"Mar 21, 2020",39.666666666666664
Singapore,SGP,"Mar 22, 2020",36.666666666666664
Singapore,SGP,"Mar 23, 2020",41.333333333333336
Singapore,SGP,"Mar 24, 2020",42
Singapore,SGP,"Mar 25, 2020",37.666666666666664
Singapore,SGP,"Mar 26, 2020",28.333333333333332
Singapore,SGP,"Mar 27, 2020",58
Singapore,SGP,"Mar 28, 2020",78.33333333333333
Singapore,SGP,"Mar 29, 2020",83.33333333333333
Singapore,SGP,"Mar 30, 2020",37.333333333333336
Singapore,SGP,"Mar 31, 2020",25.333333333333332
Singapore,SGP,"Apr 1, 2020",17.5
Sint Maarten (Dutch part),SXM,"Mar 3, 2020",1
Sint Maarten (Dutch part),SXM,"Mar 4, 2020",1
Sint Maarten (Dutch part),SXM,"Mar 25, 2020",1
Sint Maarten (Dutch part),SXM,"Mar 26, 2020",0.5
Sint Maarten (Dutch part),SXM,"Mar 27, 2020",0.6666666666666666
Sint Maarten (Dutch part),SXM,"Mar 28, 2020",0.3333333333333333
Sint Maarten (Dutch part),SXM,"Mar 29, 2020",0.3333333333333333
Sint Maarten (Dutch part),SXM,"Mar 30, 2020",0
Sint Maarten (Dutch part),SXM,"Mar 31, 2020",1.5
Sint Maarten (Dutch part),SXM,"Apr 1, 2020",3
Slovakia,SVK,"Mar 7, 2020",1.5
Slovakia,SVK,"Mar 8, 2020",1.6666666666666667
Slovakia,SVK,"Mar 9, 2020",2
Slovakia,SVK,"Mar 10, 2020",2
Slovakia,SVK,"Mar 11, 2020",2.5
Slovakia,SVK,"Mar 12, 2020",5.333333333333333
Slovakia,SVK,"Mar 13, 2020",7.666666666666667
Slovakia,SVK,"Mar 14, 2020",11.333333333333334
Slovakia,SVK,"Mar 15, 2020",13.333333333333334
Slovakia,SVK,"Mar 16, 2020",18
Slovakia,SVK,"Mar 17, 2020",17.666666666666668
Slovakia,SVK,"Mar 18, 2020",15.333333333333334
Slovakia,SVK,"Mar 19, 2020",13
Slovakia,SVK,"Mar 20, 2020",13.333333333333334
Slovakia,SVK,"Mar 21, 2020",23.666666666666668
Slovakia,SVK,"Mar 22, 2020",20.666666666666668
Slovakia,SVK,"Mar 23, 2020",18
Slovakia,SVK,"Mar 24, 2020",8.666666666666666
Slovakia,SVK,"Mar 25, 2020",10.333333333333334
Slovakia,SVK,"Mar 26, 2020",11.666666666666666
Slovakia,SVK,"Mar 27, 2020",30.333333333333332
Slovakia,SVK,"Mar 28, 2020",26.333333333333332
Slovakia,SVK,"Mar 29, 2020",36.666666666666664
Slovakia,SVK,"Mar 30, 2020",13.666666666666666
Slovakia,SVK,"Mar 31, 2020",22.666666666666668
Slovakia,SVK,"Apr 1, 2020",13.5
Slovenia,SVN,"Mar 5, 2020",3
Slovenia,SVN,"Mar 6, 2020",3
Slovenia,SVN,"Mar 7, 2020",3.6666666666666665
Slovenia,SVN,"Mar 8, 2020",3.3333333333333335
Slovenia,SVN,"Mar 9, 2020",3.5
Slovenia,SVN,"Mar 10, 2020",9.5
Slovenia,SVN,"Mar 11, 2020",20.5
Slovenia,SVN,"Mar 12, 2020",26.666666666666668
Slovenia,SVN,"Mar 13, 2020",36.666666666666664
Slovenia,SVN,"Mar 14, 2020",41.333333333333336
Slovenia,SVN,"Mar 15, 2020",41
Slovenia,SVN,"Mar 16, 2020",37.333333333333336
Slovenia,SVN,"Mar 17, 2020",31.333333333333332
Slovenia,SVN,"Mar 18, 2020",22.333333333333332
Slovenia,SVN,"Mar 19, 2020",22
Slovenia,SVN,"Mar 20, 2020",22
Slovenia,SVN,"Mar 21, 2020",32.333333333333336
Slovenia,SVN,"Mar 22, 2020",31.666666666666668
Slovenia,SVN,"Mar 23, 2020",33.666666666666664
Slovenia,SVN,"Mar 24, 2020",32.333333333333336
Slovenia,SVN,"Mar 25, 2020",38
Slovenia,SVN,"Mar 26, 2020",45
Slovenia,SVN,"Mar 27, 2020",50.666666666666664
Slovenia,SVN,"Mar 28, 2020",54.333333333333336
Slovenia,SVN,"Mar 29, 2020",51
Slovenia,SVN,"Mar 30, 2020",43.666666666666664
Slovenia,SVN,"Mar 31, 2020",41
Slovenia,SVN,"Apr 1, 2020",42
Somalia,SOM,"Mar 17, 2020",0.5
Somalia,SOM,"Mar 18, 2020",0.3333333333333333
Somalia,SOM,"Mar 19, 2020",0
Somalia,SOM,"Mar 20, 2020",0
Somalia,SOM,"Mar 21, 2020",0
Somalia,SOM,"Mar 22, 2020",0
Somalia,SOM,"Mar 23, 2020",0
Somalia,SOM,"Mar 24, 2020",0
Somalia,SOM,"Mar 25, 2020",0
Somalia,SOM,"Mar 26, 2020",0.3333333333333333
Somalia,SOM,"Mar 27, 2020",0.6666666666666666
Somalia,SOM,"Mar 28, 2020",0.6666666666666666
Somalia,SOM,"Mar 29, 2020",0.3333333333333333
Somalia,SOM,"Mar 30, 2020",0
Somalia,SOM,"Mar 31, 2020",0
Somalia,SOM,"Apr 1, 2020",0
South Africa,ZAF,"Mar 6, 2020",1
South Africa,ZAF,"Mar 7, 2020",1
South Africa,ZAF,"Mar 8, 2020",1
South Africa,ZAF,"Mar 9, 2020",2
South Africa,ZAF,"Mar 10, 2020",2.5
South Africa,ZAF,"Mar 11, 2020",5
South Africa,ZAF,"Mar 12, 2020",5
South Africa,ZAF,"Mar 13, 2020",5.666666666666667
South Africa,ZAF,"Mar 14, 2020",3.6666666666666665
South Africa,ZAF,"Mar 15, 2020",11.333333333333334
South Africa,ZAF,"Mar 16, 2020",12.666666666666666
South Africa,ZAF,"Mar 17, 2020",20.333333333333332
South Africa,ZAF,"Mar 18, 2020",21.666666666666668
South Africa,ZAF,"Mar 19, 2020",29.333333333333332
South Africa,ZAF,"Mar 20, 2020",40
South Africa,ZAF,"Mar 21, 2020",41.333333333333336
South Africa,ZAF,"Mar 22, 2020",41.333333333333336
South Africa,ZAF,"Mar 23, 2020",65.66666666666667
South Africa,ZAF,"Mar 24, 2020",105.66666666666667
South Africa,ZAF,"Mar 25, 2020",145
South Africa,ZAF,"Mar 26, 2020",175
South Africa,ZAF,"Mar 27, 2020",204.33333333333334
South Africa,ZAF,"Mar 28, 2020",159.33333333333334
South Africa,ZAF,"Mar 29, 2020",117.66666666666667
South Africa,ZAF,"Mar 30, 2020",52
South Africa,ZAF,"Mar 31, 2020",55.333333333333336
South Africa,ZAF,"Apr 1, 2020",36.5
South Korea,KOR,"Dec 31, 2019",0
South Korea,KOR,"Jan 1, 2020",0
South Korea,KOR,"Jan 2, 2020",0
South Korea,KOR,"Jan 3, 2020",0
South Korea,KOR,"Jan 4, 2020",0
South Korea,KOR,"Jan 5, 2020",0
South Korea,KOR,"Jan 6, 2020",0
South Korea,KOR,"Jan 7, 2020",0
South Korea,KOR,"Jan 8, 2020",0
South Korea,KOR,"Jan 9, 2020",0
South Korea,KOR,"Jan 10, 2020",0
South Korea,KOR,"Jan 11, 2020",0
South Korea,KOR,"Jan 12, 2020",0
South Korea,KOR,"Jan 13, 2020",0
South Korea,KOR,"Jan 14, 2020",0
South Korea,KOR,"Jan 15, 2020",0
South Korea,KOR,"Jan 16, 2020",0
South Korea,KOR,"Jan 17, 2020",0
South Korea,KOR,"Jan 18, 2020",0
South Korea,KOR,"Jan 19, 2020",0.3333333333333333
South Korea,KOR,"Jan 20, 2020",0.3333333333333333
South Korea,KOR,"Jan 21, 2020",0.3333333333333333
South Korea,KOR,"Jan 22, 2020",0
South Korea,KOR,"Jan 23, 2020",0.3333333333333333
South Korea,KOR,"Jan 24, 2020",0.3333333333333333
South Korea,KOR,"Jan 25, 2020",0.6666666666666666
South Korea,KOR,"Jan 26, 2020",0.6666666666666666
South Korea,KOR,"Jan 27, 2020",0.6666666666666666
South Korea,KOR,"Jan 28, 2020",0.3333333333333333
South Korea,KOR,"Jan 29, 2020",0
South Korea,KOR,"Jan 30, 2020",1
South Korea,KOR,"Jan 31, 2020",2.6666666666666665
South Korea,KOR,"Feb 1, 2020",3.6666666666666665
South Korea,KOR,"Feb 2, 2020",2.6666666666666665
South Korea,KOR,"Feb 3, 2020",1.3333333333333333
South Korea,KOR,"Feb 4, 2020",1
South Korea,KOR,"Feb 5, 2020",2.6666666666666665
South Korea,KOR,"Feb 6, 2020",2.6666666666666665
South Korea,KOR,"Feb 7, 2020",2
South Korea,KOR,"Feb 8, 2020",0.6666666666666666
South Korea,KOR,"Feb 9, 2020",1
South Korea,KOR,"Feb 10, 2020",1.3333333333333333
South Korea,KOR,"Feb 11, 2020",1
South Korea,KOR,"Feb 12, 2020",0.3333333333333333
South Korea,KOR,"Feb 13, 2020",0
South Korea,KOR,"Feb 14, 2020",0
South Korea,KOR,"Feb 15, 2020",0.3333333333333333
South Korea,KOR,"Feb 16, 2020",0.6666666666666666
South Korea,KOR,"Feb 17, 2020",1
South Korea,KOR,"Feb 18, 2020",5.666666666666667
South Korea,KOR,"Feb 19, 2020",16.666666666666668
South Korea,KOR,"Feb 20, 2020",41.333333333333336
South Korea,KOR,"Feb 21, 2020",99.66666666666667
South Korea,KOR,"Feb 22, 2020",173.66666666666666
South Korea,KOR,"Feb 23, 2020",202.33333333333334
South Korea,KOR,"Feb 24, 2020",182.33333333333334
South Korea,KOR,"Feb 25, 2020",181.66666666666666
South Korea,KOR,"Feb 26, 2020",277.6666666666667
South Korea,KOR,"Feb 27, 2020",376.6666666666667
South Korea,KOR,"Feb 28, 2020",595
South Korea,KOR,"Feb 29, 2020",643.6666666666666
South Korea,KOR,"Mar 1, 2020",730
South Korea,KOR,"Mar 2, 2020",627
South Korea,KOR,"Mar 3, 2020",600.6666666666666
South Korea,KOR,"Mar 4, 2020",518
South Korea,KOR,"Mar 5, 2020",490.6666666666667
South Korea,KOR,"Mar 6, 2020",479.6666666666667
South Korea,KOR,"Mar 7, 2020",456
South Korea,KOR,"Mar 8, 2020",366
South Korea,KOR,"Mar 9, 2020",248.66666666666666
South Korea,KOR,"Mar 10, 2020",207
South Korea,KOR,"Mar 11, 2020",162.33333333333334
South Korea,KOR,"Mar 12, 2020",155.33333333333334
South Korea,KOR,"Mar 13, 2020",110.33333333333333
South Korea,KOR,"Mar 14, 2020",97.66666666666667
South Korea,KOR,"Mar 15, 2020",85.66666666666667
South Korea,KOR,"Mar 16, 2020",78
South Korea,KOR,"Mar 17, 2020",83.66666666666667
South Korea,KOR,"Mar 18, 2020",109.66666666666667
South Korea,KOR,"Mar 19, 2020",110.66666666666667
South Korea,KOR,"Mar 20, 2020",128.66666666666666
South Korea,KOR,"Mar 21, 2020",110.66666666666667
South Korea,KOR,"Mar 22, 2020",103
South Korea,KOR,"Mar 23, 2020",79.33333333333333
South Korea,KOR,"Mar 24, 2020",80
South Korea,KOR,"Mar 25, 2020",93.33333333333333
South Korea,KOR,"Mar 26, 2020",98.33333333333333
South Korea,KOR,"Mar 27, 2020",113.66666666666667
South Korea,KOR,"Mar 28, 2020",114
South Korea,KOR,"Mar 29, 2020",109.66666666666667
South Korea,KOR,"Mar 30, 2020",102.66666666666667
South Korea,KOR,"Mar 31, 2020",67.66666666666667
South Korea,KOR,"Apr 1, 2020",62.5
South Sudan,SSD,"Mar 31, 2020",1
Spain,ESP,"Dec 31, 2019",0
Spain,ESP,"Jan 1, 2020",0
Spain,ESP,"Jan 2, 2020",0
Spain,ESP,"Jan 3, 2020",0
Spain,ESP,"Jan 4, 2020",0
Spain,ESP,"Jan 5, 2020",0
Spain,ESP,"Jan 6, 2020",0
Spain,ESP,"Jan 7, 2020",0
Spain,ESP,"Jan 8, 2020",0
Spain,ESP,"Jan 9, 2020",0
Spain,ESP,"Jan 10, 2020",0
Spain,ESP,"Jan 11, 2020",0
Spain,ESP,"Jan 12, 2020",0
Spain,ESP,"Jan 13, 2020",0
Spain,ESP,"Jan 14, 2020",0
Spain,ESP,"Jan 15, 2020",0
Spain,ESP,"Jan 16, 2020",0
Spain,ESP,"Jan 17, 2020",0
Spain,ESP,"Jan 18, 2020",0
Spain,ESP,"Jan 19, 2020",0
Spain,ESP,"Jan 20, 2020",0
Spain,ESP,"Jan 21, 2020",0
Spain,ESP,"Jan 22, 2020",0
Spain,ESP,"Jan 23, 2020",0
Spain,ESP,"Jan 24, 2020",0
Spain,ESP,"Jan 25, 2020",0
Spain,ESP,"Jan 26, 2020",0
Spain,ESP,"Jan 27, 2020",0
Spain,ESP,"Jan 28, 2020",0
Spain,ESP,"Jan 29, 2020",0
Spain,ESP,"Jan 30, 2020",0
Spain,ESP,"Jan 31, 2020",0.3333333333333333
Spain,ESP,"Feb 1, 2020",0.3333333333333333
Spain,ESP,"Feb 2, 2020",0.3333333333333333
Spain,ESP,"Feb 3, 2020",0
Spain,ESP,"Feb 4, 2020",0
Spain,ESP,"Feb 5, 2020",0
Spain,ESP,"Feb 6, 2020",0
Spain,ESP,"Feb 7, 2020",0
Spain,ESP,"Feb 8, 2020",0
Spain,ESP,"Feb 9, 2020",0.3333333333333333
Spain,ESP,"Feb 10, 2020",0.3333333333333333
Spain,ESP,"Feb 11, 2020",0.3333333333333333
Spain,ESP,"Feb 12, 2020",0
Spain,ESP,"Feb 13, 2020",0
Spain,ESP,"Feb 14, 2020",0
Spain,ESP,"Feb 15, 2020",0
Spain,ESP,"Feb 16, 2020",0
Spain,ESP,"Feb 17, 2020",0
Spain,ESP,"Feb 18, 2020",0
Spain,ESP,"Feb 19, 2020",0
Spain,ESP,"Feb 20, 2020",0
Spain,ESP,"Feb 21, 2020",0
Spain,ESP,"Feb 22, 2020",0
Spain,ESP,"Feb 23, 2020",0
Spain,ESP,"Feb 24, 2020",0.3333333333333333
Spain,ESP,"Feb 25, 2020",1.6666666666666667
Spain,ESP,"Feb 26, 2020",3.3333333333333335
Spain,ESP,"Feb 27, 2020",7.333333333333333
Spain,ESP,"Feb 28, 2020",9
Spain,ESP,"Feb 29, 2020",18
Spain,ESP,"Mar 1, 2020",19.333333333333332
Spain,ESP,"Mar 2, 2020",26.666666666666668
Spain,ESP,"Mar 3, 2020",28.333333333333332
Spain,ESP,"Mar 4, 2020",39
Spain,ESP,"Mar 5, 2020",49
Spain,ESP,"Mar 6, 2020",74.33333333333333
Spain,ESP,"Mar 7, 2020",76.66666666666667
Spain,ESP,"Mar 8, 2020",109.33333333333333
Spain,ESP,"Mar 9, 2020",276.6666666666667
Spain,ESP,"Mar 10, 2020",403
Spain,ESP,"Mar 11, 2020",517
Spain,ESP,"Mar 12, 2020",600
Spain,ESP,"Mar 13, 2020",864
Spain,ESP,"Mar 14, 2020",1204.3333333333333
Spain,ESP,"Mar 15, 2020",1583
Spain,ESP,"Mar 16, 2020",1653.3333333333333
Spain,ESP,"Mar 17, 2020",1808.3333333333333
Spain,ESP,"Mar 18, 2020",1987.6666666666667
Spain,ESP,"Mar 19, 2020",2652
Spain,ESP,"Mar 20, 2020",2934
Spain,ESP,"Mar 21, 2020",3736.6666666666665
Spain,ESP,"Mar 22, 2020",3808.3333333333335
Spain,ESP,"Mar 23, 2020",4369.666666666667
Spain,ESP,"Mar 24, 2020",4915.666666666667
Spain,ESP,"Mar 25, 2020",6346
Spain,ESP,"Mar 26, 2020",7699.666666666667
Spain,ESP,"Mar 27, 2020",8128.666666666667
Spain,ESP,"Mar 28, 2020",8212.666666666666
Spain,ESP,"Mar 29, 2020",7536.333333333333
Spain,ESP,"Mar 30, 2020",7045.333333333333
Spain,ESP,"Mar 31, 2020",7389.666666666667
Spain,ESP,"Apr 1, 2020",7810
Sri Lanka,LKA,"Dec 31, 2019",0
Sri Lanka,LKA,"Jan 1, 2020",0
Sri Lanka,LKA,"Jan 2, 2020",0
Sri Lanka,LKA,"Jan 3, 2020",0
Sri Lanka,LKA,"Jan 4, 2020",0
Sri Lanka,LKA,"Jan 5, 2020",0
Sri Lanka,LKA,"Jan 6, 2020",0
Sri Lanka,LKA,"Jan 7, 2020",0
Sri Lanka,LKA,"Jan 8, 2020",0
Sri Lanka,LKA,"Jan 9, 2020",0
Sri Lanka,LKA,"Jan 10, 2020",0
Sri Lanka,LKA,"Jan 11, 2020",0
Sri Lanka,LKA,"Jan 12, 2020",0
Sri Lanka,LKA,"Jan 13, 2020",0
Sri Lanka,LKA,"Jan 14, 2020",0
Sri Lanka,LKA,"Jan 15, 2020",0
Sri Lanka,LKA,"Jan 16, 2020",0
Sri Lanka,LKA,"Jan 17, 2020",0
Sri Lanka,LKA,"Jan 18, 2020",0
Sri Lanka,LKA,"Jan 19, 2020",0
Sri Lanka,LKA,"Jan 20, 2020",0
Sri Lanka,LKA,"Jan 21, 2020",0
Sri Lanka,LKA,"Jan 22, 2020",0
Sri Lanka,LKA,"Jan 23, 2020",0
Sri Lanka,LKA,"Jan 24, 2020",0
Sri Lanka,LKA,"Jan 25, 2020",0
Sri Lanka,LKA,"Jan 26, 2020",0
Sri Lanka,LKA,"Jan 27, 2020",0.3333333333333333
Sri Lanka,LKA,"Jan 28, 2020",0.3333333333333333
Sri Lanka,LKA,"Jan 29, 2020",0.3333333333333333
Sri Lanka,LKA,"Jan 30, 2020",0
Sri Lanka,LKA,"Jan 31, 2020",0
Sri Lanka,LKA,"Feb 1, 2020",0
Sri Lanka,LKA,"Feb 2, 2020",0
Sri Lanka,LKA,"Feb 3, 2020",0
Sri Lanka,LKA,"Feb 4, 2020",0
Sri Lanka,LKA,"Feb 5, 2020",0
Sri Lanka,LKA,"Feb 6, 2020",0
Sri Lanka,LKA,"Feb 7, 2020",0
Sri Lanka,LKA,"Feb 8, 2020",0
Sri Lanka,LKA,"Feb 9, 2020",0
Sri Lanka,LKA,"Feb 10, 2020",0
Sri Lanka,LKA,"Feb 11, 2020",0
Sri Lanka,LKA,"Feb 12, 2020",0
Sri Lanka,LKA,"Feb 13, 2020",0
Sri Lanka,LKA,"Feb 14, 2020",0
Sri Lanka,LKA,"Feb 15, 2020",0
Sri Lanka,LKA,"Feb 16, 2020",0
Sri Lanka,LKA,"Feb 17, 2020",0
Sri Lanka,LKA,"Feb 18, 2020",0
Sri Lanka,LKA,"Feb 19, 2020",0
Sri Lanka,LKA,"Feb 20, 2020",0
Sri Lanka,LKA,"Feb 21, 2020",0
Sri Lanka,LKA,"Feb 22, 2020",0
Sri Lanka,LKA,"Feb 23, 2020",0
Sri Lanka,LKA,"Feb 24, 2020",0
Sri Lanka,LKA,"Feb 25, 2020",0
Sri Lanka,LKA,"Feb 26, 2020",0
Sri Lanka,LKA,"Feb 27, 2020",0
Sri Lanka,LKA,"Feb 28, 2020",0
Sri Lanka,LKA,"Feb 29, 2020",0
Sri Lanka,LKA,"Mar 1, 2020",0
Sri Lanka,LKA,"Mar 2, 2020",0
Sri Lanka,LKA,"Mar 3, 2020",0
Sri Lanka,LKA,"Mar 11, 2020",1
Sri Lanka,LKA,"Mar 12, 2020",1
Sri Lanka,LKA,"Mar 13, 2020",1.6666666666666667
Sri Lanka,LKA,"Mar 14, 2020",3
Sri Lanka,LKA,"Mar 15, 2020",5.333333333333333
Sri Lanka,LKA,"Mar 16, 2020",7.666666666666667
Sri Lanka,LKA,"Mar 17, 2020",10.333333333333334
Sri Lanka,LKA,"Mar 18, 2020",7.666666666666667
Sri Lanka,LKA,"Mar 19, 2020",8
Sri Lanka,LKA,"Mar 20, 2020",8
Sri Lanka,LKA,"Mar 21, 2020",12
Sri Lanka,LKA,"Mar 22, 2020",11.333333333333334
Sri Lanka,LKA,"Mar 23, 2020",10.333333333333334
Sri Lanka,LKA,"Mar 24, 2020",8
Sri Lanka,LKA,"Mar 25, 2020",5
Sri Lanka,LKA,"Mar 26, 2020",3
Sri Lanka,LKA,"Mar 27, 2020",1.3333333333333333
Sri Lanka,LKA,"Mar 28, 2020",4.333333333333333
Sri Lanka,LKA,"Mar 29, 2020",4.666666666666667
Sri Lanka,LKA,"Mar 30, 2020",4.666666666666667
Sri Lanka,LKA,"Mar 31, 2020",2.3333333333333335
Sri Lanka,LKA,"Apr 1, 2020",1
Sudan,SDN,"Mar 14, 2020",0.5
Sudan,SDN,"Mar 15, 2020",0.3333333333333333
Sudan,SDN,"Mar 16, 2020",0
Sudan,SDN,"Mar 17, 2020",0
Sudan,SDN,"Mar 18, 2020",0.3333333333333333
Sudan,SDN,"Mar 19, 2020",0.3333333333333333
Sudan,SDN,"Mar 20, 2020",0.3333333333333333
Sudan,SDN,"Mar 21, 2020",0
Sudan,SDN,"Mar 22, 2020",0
Sudan,SDN,"Mar 23, 2020",0
Sudan,SDN,"Mar 24, 2020",0.3333333333333333
Sudan,SDN,"Mar 25, 2020",0.3333333333333333
Sudan,SDN,"Mar 26, 2020",0.3333333333333333
Sudan,SDN,"Mar 27, 2020",0
Sudan,SDN,"Mar 28, 2020",0.6666666666666666
Sudan,SDN,"Mar 29, 2020",0.6666666666666666
Sudan,SDN,"Mar 30, 2020",1
Sudan,SDN,"Mar 31, 2020",0.6666666666666666
Sudan,SDN,"Apr 1, 2020",1
Suriname,SUR,"Mar 15, 2020",1
Suriname,SUR,"Mar 16, 2020",1
Suriname,SUR,"Mar 20, 2020",0
Suriname,SUR,"Mar 21, 2020",2
Suriname,SUR,"Mar 22, 2020",1.3333333333333333
Suriname,SUR,"Mar 23, 2020",1.6666666666666667
Suriname,SUR,"Mar 24, 2020",1
Suriname,SUR,"Mar 25, 2020",1
Suriname,SUR,"Mar 26, 2020",0.6666666666666666
Suriname,SUR,"Mar 27, 2020",0
Suriname,SUR,"Mar 28, 2020",0
Suriname,SUR,"Mar 29, 2020",0
Suriname,SUR,"Mar 30, 2020",0
Suriname,SUR,"Mar 31, 2020",0.6666666666666666
Suriname,SUR,"Apr 1, 2020",1
Swaziland,SWZ,"Mar 15, 2020",0.5
Swaziland,SWZ,"Mar 16, 2020",0.3333333333333333
Swaziland,SWZ,"Mar 17, 2020",0
Swaziland,SWZ,"Mar 18, 2020",0
Swaziland,SWZ,"Mar 19, 2020",0
Swaziland,SWZ,"Mar 20, 2020",0
Swaziland,SWZ,"Mar 21, 2020",0
Swaziland,SWZ,"Mar 22, 2020",1
Swaziland,SWZ,"Mar 23, 2020",1
Swaziland,SWZ,"Mar 24, 2020",1
Swaziland,SWZ,"Mar 25, 2020",0
Swaziland,SWZ,"Mar 26, 2020",0.6666666666666666
Swaziland,SWZ,"Mar 27, 2020",1.6666666666666667
Swaziland,SWZ,"Mar 28, 2020",1.6666666666666667
Swaziland,SWZ,"Mar 29, 2020",1
Swaziland,SWZ,"Mar 30, 2020",0
Swaziland,SWZ,"Mar 31, 2020",0
Swaziland,SWZ,"Apr 1, 2020",0
Sweden,SWE,"Dec 31, 2019",0
Sweden,SWE,"Jan 1, 2020",0
Sweden,SWE,"Jan 2, 2020",0
Sweden,SWE,"Jan 3, 2020",0
Sweden,SWE,"Jan 4, 2020",0
Sweden,SWE,"Jan 5, 2020",0
Sweden,SWE,"Jan 6, 2020",0
Sweden,SWE,"Jan 7, 2020",0
Sweden,SWE,"Jan 8, 2020",0
Sweden,SWE,"Jan 9, 2020",0
Sweden,SWE,"Jan 10, 2020",0
Sweden,SWE,"Jan 11, 2020",0
Sweden,SWE,"Jan 12, 2020",0
Sweden,SWE,"Jan 13, 2020",0
Sweden,SWE,"Jan 14, 2020",0
Sweden,SWE,"Jan 15, 2020",0
Sweden,SWE,"Jan 16, 2020",0
Sweden,SWE,"Jan 17, 2020",0
Sweden,SWE,"Jan 18, 2020",0
Sweden,SWE,"Jan 19, 2020",0
Sweden,SWE,"Jan 20, 2020",0
Sweden,SWE,"Jan 21, 2020",0
Sweden,SWE,"Jan 22, 2020",0
Sweden,SWE,"Jan 23, 2020",0
Sweden,SWE,"Jan 24, 2020",0
Sweden,SWE,"Jan 25, 2020",0
Sweden,SWE,"Jan 26, 2020",0
Sweden,SWE,"Jan 27, 2020",0
Sweden,SWE,"Jan 28, 2020",0
Sweden,SWE,"Jan 29, 2020",0
Sweden,SWE,"Jan 30, 2020",0
Sweden,SWE,"Jan 31, 2020",0.3333333333333333
Sweden,SWE,"Feb 1, 2020",0.3333333333333333
Sweden,SWE,"Feb 2, 2020",0.3333333333333333
Sweden,SWE,"Feb 3, 2020",0
Sweden,SWE,"Feb 4, 2020",0
Sweden,SWE,"Feb 5, 2020",0
Sweden,SWE,"Feb 6, 2020",0
Sweden,SWE,"Feb 7, 2020",0
Sweden,SWE,"Feb 8, 2020",0
Sweden,SWE,"Feb 9, 2020",0
Sweden,SWE,"Feb 10, 2020",0
Sweden,SWE,"Feb 11, 2020",0
Sweden,SWE,"Feb 12, 2020",0
Sweden,SWE,"Feb 13, 2020",0
Sweden,SWE,"Feb 14, 2020",0
Sweden,SWE,"Feb 15, 2020",0
Sweden,SWE,"Feb 16, 2020",0
Sweden,SWE,"Feb 17, 2020",0
Sweden,SWE,"Feb 18, 2020",0
Sweden,SWE,"Feb 19, 2020",0
Sweden,SWE,"Feb 20, 2020",0
Sweden,SWE,"Feb 21, 2020",0
Sweden,SWE,"Feb 22, 2020",0
Sweden,SWE,"Feb 23, 2020",0
Sweden,SWE,"Feb 24, 2020",0
Sweden,SWE,"Feb 25, 2020",0
Sweden,SWE,"Feb 26, 2020",0.3333333333333333
Sweden,SWE,"Feb 27, 2020",2
Sweden,SWE,"Feb 28, 2020",3.6666666666666665
Sweden,SWE,"Feb 29, 2020",3.6666666666666665
Sweden,SWE,"Mar 1, 2020",2.3333333333333335
Sweden,SWE,"Mar 2, 2020",1
Sweden,SWE,"Mar 3, 2020",3.6666666666666665
Sweden,SWE,"Mar 4, 2020",7
Sweden,SWE,"Mar 5, 2020",15.333333333333334
Sweden,SWE,"Mar 6, 2020",37.666666666666664
Sweden,SWE,"Mar 7, 2020",42
Sweden,SWE,"Mar 8, 2020",47.333333333333336
Sweden,SWE,"Mar 9, 2020",37
Sweden,SWE,"Mar 10, 2020",55
Sweden,SWE,"Mar 11, 2020",86.33333333333333
Sweden,SWE,"Mar 12, 2020",124
Sweden,SWE,"Mar 13, 2020",149.66666666666666
Sweden,SWE,"Mar 14, 2020",154
Sweden,SWE,"Mar 15, 2020",137.33333333333334
Sweden,SWE,"Mar 16, 2020",115.33333333333333
Sweden,SWE,"Mar 17, 2020",81
Sweden,SWE,"Mar 18, 2020",89.66666666666667
Sweden,SWE,"Mar 19, 2020",100.66666666666667
